;account_id;district_id;frequency;date
3531;2376;71;monthly issuance;Sat, Dec 14, '96
3532;2995;51;monthly issuance;Sat, Dec 14, '96
3533;3984;51;monthly issuance;Sat, Dec 14, '96
3534;659;63;monthly issuance;Sat, Dec 14, '96
3535;3137;39;monthly issuance;Sun, Dec 15, '96
3536;505;64;monthly issuance;Mon, Dec 16, '96
3537;1817;10;monthly issuance;Mon, Dec 16, '96
3538;3125;37;monthly issuance;Mon, Dec 16, '96
3539;2734;53;monthly issuance;Mon, Dec 16, '96
3540;2386;12;monthly issuance;Tue, Dec 17, '96
3541;3411;19;monthly issuance;Tue, Dec 17, '96
3542;4794;72;monthly issuance;Wed, Dec 18, '96
3543;2827;70;monthly issuance;Wed, Dec 18, '96
3544;3024;1;monthly issuance;Wed, Dec 18, '96
3545;1618;6;monthly issuance;Wed, Dec 18, '96
3546;6510;74;monthly issuance;Wed, Dec 18, '96
3547;7465;1;weekly issuance;Thu, Dec 19, '96
3548;1362;1;monthly issuance;Thu, Dec 19, '96
3549;3182;6;monthly issuance;Fri, Dec 20, '96
3550;765;12;monthly issuance;Fri, Dec 20, '96
3551;3412;31;monthly issuance;Fri, Dec 20, '96
3552;2610;54;monthly issuance;Fri, Dec 20, '96
3553;4454;63;monthly issuance;Sat, Dec 21, '96
3554;595;20;monthly issuance;Sat, Dec 21, '96
3555;1391;15;monthly issuance;Sat, Dec 21, '96
3556;3438;35;monthly issuance;Sat, Dec 21, '96
3557;1553;59;monthly issuance;Sat, Dec 21, '96
3558;10645;2;monthly issuance;Sat, Dec 21, '96
3559;2531;51;monthly issuance;Sat, Dec 21, '96
3560;1081;64;monthly issuance;Sat, Dec 21, '96
3561;2441;47;monthly issuance;Sun, Dec 22, '96
3562;193;69;monthly issuance;Sun, Dec 22, '96
3563;3390;12;weekly issuance;Sun, Dec 22, '96
3564;3393;4;monthly issuance;Sun, Dec 22, '96
3565;440;29;monthly issuance;Sun, Dec 22, '96
3566;2356;34;weekly issuance;Mon, Dec 23, '96
3567;333;73;monthly issuance;Mon, Dec 23, '96
3568;1884;54;monthly issuance;Tue, Dec 24, '96
3569;434;1;monthly issuance;Tue, Dec 24, '96
3570;2875;19;monthly issuance;Tue, Dec 24, '96
3571;2532;38;monthly issuance;Tue, Dec 24, '96
3572;3029;42;monthly issuance;Tue, Dec 24, '96
3573;2699;73;monthly issuance;Wed, Dec 25, '96
3574;935;23;monthly issuance;Wed, Dec 25, '96
3575;2777;62;monthly issuance;Wed, Dec 25, '96
3576;1659;46;monthly issuance;Wed, Dec 25, '96
3577;252;19;monthly issuance;Thu, Dec 26, '96
3578;7045;51;monthly issuance;Thu, Dec 26, '96
3579;3941;7;monthly issuance;Thu, Dec 26, '96
3580;2761;1;monthly issuance;Thu, Dec 26, '96
3581;7966;54;monthly issuance;Fri, Dec 27, '96
3582;2408;26;monthly issuance;Fri, Dec 27, '96
3583;592;23;monthly issuance;Fri, Dec 27, '96
3584;1195;42;monthly issuance;Fri, Dec 27, '96
3585;2261;1;weekly issuance;Fri, Dec 27, '96
3586;8341;64;monthly issuance;Fri, Dec 27, '96
3587;6706;38;monthly issuance;Sat, Dec 28, '96
3588;2507;62;monthly issuance;Sat, Dec 28, '96
3589;3387;25;weekly issuance;Sat, Dec 28, '96
3590;3991;1;monthly issuance;Sat, Dec 28, '96
3591;1056;1;weekly issuance;Sat, Dec 28, '96
3592;2852;70;monthly issuance;Sun, Dec 29, '96
3593;3043;1;monthly issuance;Sun, Dec 29, '96
3594;10404;1;monthly issuance;Mon, Dec 30, '96
3595;528;17;monthly issuance;Mon, Dec 30, '96
3596;9424;54;monthly issuance;Mon, Dec 30, '96
3597;3190;1;monthly issuance;Mon, Dec 30, '96
3598;1390;69;monthly issuance;Mon, Dec 30, '96
3599;1988;72;monthly issuance;Mon, Dec 30, '96
3600;2362;16;monthly issuance;Mon, Dec 30, '96
3601;2064;54;monthly issuance;Mon, Dec 30, '96
3602;2689;70;monthly issuance;Wed, Jan 01, '97
3603;9730;54;monthly issuance;Wed, Jan 01, '97
3604;1387;67;monthly issuance;Wed, Jan 01, '97
3605;2637;70;monthly issuance;Wed, Jan 01, '97
3606;1221;45;monthly issuance;Thu, Jan 02, '97
3607;1860;70;monthly issuance;Thu, Jan 02, '97
3608;3540;18;monthly issuance;Fri, Jan 03, '97
3609;263;64;weekly issuance;Fri, Jan 03, '97
3610;4660;63;monthly issuance;Fri, Jan 03, '97
3611;294;7;monthly issuance;Sun, Jan 05, '97
3612;4354;38;monthly issuance;Wed, Jan 08, '97
3613;3639;4;monthly issuance;Wed, Jan 08, '97
3614;1677;69;monthly issuance;Wed, Jan 08, '97
3615;2653;66;monthly issuance;Wed, Jan 08, '97
3616;3870;38;monthly issuance;Wed, Jan 08, '97
3617;17;1;monthly issuance;Wed, Jan 08, '97
3618;537;34;monthly issuance;Wed, Jan 08, '97
3619;10493;12;monthly issuance;Thu, Jan 09, '97
3620;2964;72;monthly issuance;Thu, Jan 09, '97
3621;752;23;monthly issuance;Fri, Jan 10, '97
3622;6064;49;monthly issuance;Sat, Jan 11, '97
3623;2981;46;monthly issuance;Sat, Jan 11, '97
3624;3527;44;monthly issuance;Sat, Jan 11, '97
3625;3005;42;issuance after transaction;Sat, Jan 11, '97
3626;11244;33;monthly issuance;Sun, Jan 12, '97
3627;3470;8;monthly issuance;Sun, Jan 12, '97
3628;3110;48;monthly issuance;Sun, Jan 12, '97
3629;2300;36;monthly issuance;Mon, Jan 13, '97
3630;10148;34;monthly issuance;Mon, Jan 13, '97
3631;1707;75;monthly issuance;Mon, Jan 13, '97
3632;512;68;monthly issuance;Tue, Jan 14, '97
3633;9031;47;monthly issuance;Wed, Jan 15, '97
3634;3375;9;monthly issuance;Wed, Jan 15, '97
3635;2571;61;monthly issuance;Wed, Jan 15, '97
3636;3304;36;monthly issuance;Thu, Jan 16, '97
3637;3908;13;monthly issuance;Thu, Jan 16, '97
3638;9549;4;monthly issuance;Fri, Jan 17, '97
3639;4534;63;monthly issuance;Sat, Jan 18, '97
3640;872;27;monthly issuance;Sat, Jan 18, '97
3641;2854;1;monthly issuance;Sat, Jan 18, '97
3642;2696;1;monthly issuance;Sun, Jan 19, '97
3643;1214;39;monthly issuance;Sun, Jan 19, '97
3644;1262;29;monthly issuance;Sun, Jan 19, '97
3645;8320;51;monthly issuance;Sun, Jan 19, '97
3646;3910;10;monthly issuance;Sun, Jan 19, '97
3647;364;1;monthly issuance;Mon, Jan 20, '97
3648;480;23;monthly issuance;Tue, Jan 21, '97
3649;2535;61;monthly issuance;Tue, Jan 21, '97
3650;9179;28;monthly issuance;Tue, Jan 21, '97
3651;2299;1;monthly issuance;Tue, Jan 21, '97
3652;6138;54;monthly issuance;Wed, Jan 22, '97
3653;1840;21;monthly issuance;Wed, Jan 22, '97
3654;3471;63;monthly issuance;Wed, Jan 22, '97
3655;1651;34;monthly issuance;Thu, Jan 23, '97
3656;320;47;monthly issuance;Thu, Jan 23, '97
3657;3961;52;monthly issuance;Fri, Jan 24, '97
3658;3379;63;monthly issuance;Fri, Jan 24, '97
3659;4052;36;weekly issuance;Sat, Jan 25, '97
3660;3964;25;monthly issuance;Sat, Jan 25, '97
3661;3681;70;monthly issuance;Sat, Jan 25, '97
3662;2229;1;monthly issuance;Mon, Jan 27, '97
3663;8742;70;monthly issuance;Tue, Jan 28, '97
3664;52;16;monthly issuance;Wed, Jan 29, '97
3665;1853;7;monthly issuance;Wed, Jan 29, '97
3666;3861;2;monthly issuance;Thu, Jan 30, '97
3667;3067;46;monthly issuance;Thu, Jan 30, '97
3668;3659;54;monthly issuance;Sat, Feb 01, '97
3669;1356;39;monthly issuance;Sat, Feb 01, '97
3670;1656;47;monthly issuance;Sat, Feb 01, '97
3671;2103;48;monthly issuance;Sat, Feb 01, '97
3672;1854;32;monthly issuance;Sun, Feb 02, '97
3673;910;1;monthly issuance;Mon, Feb 03, '97
3674;3794;20;monthly issuance;Mon, Feb 03, '97
3675;3546;55;monthly issuance;Mon, Feb 03, '97
3676;605;65;monthly issuance;Tue, Feb 04, '97
3677;3990;77;monthly issuance;Tue, Feb 04, '97
3678;2021;69;monthly issuance;Wed, Feb 05, '97
3679;11231;1;monthly issuance;Wed, Feb 05, '97
3680;4266;54;monthly issuance;Wed, Feb 05, '97
3681;2455;30;monthly issuance;Thu, Feb 06, '97
3682;3633;18;monthly issuance;Thu, Feb 06, '97
3683;4026;58;monthly issuance;Thu, Feb 06, '97
3684;3620;14;monthly issuance;Thu, Feb 06, '97
3685;4550;56;monthly issuance;Thu, Feb 06, '97
3686;1616;22;monthly issuance;Fri, Feb 07, '97
3687;1498;62;weekly issuance;Fri, Feb 07, '97
3688;598;1;monthly issuance;Sat, Feb 08, '97
3689;2262;13;monthly issuance;Sat, Feb 08, '97
3690;2126;1;monthly issuance;Sun, Feb 09, '97
3691;1418;35;monthly issuance;Sun, Feb 09, '97
3692;2537;27;monthly issuance;Sun, Feb 09, '97
3693;159;70;monthly issuance;Tue, Feb 11, '97
3694;11141;1;weekly issuance;Tue, Feb 11, '97
3695;2477;11;monthly issuance;Tue, Feb 11, '97
3696;1182;8;monthly issuance;Tue, Feb 11, '97
3697;130;54;monthly issuance;Wed, Feb 12, '97
3698;828;1;monthly issuance;Wed, Feb 12, '97
3699;2042;31;monthly issuance;Wed, Feb 12, '97
3700;4358;5;monthly issuance;Wed, Feb 12, '97
3701;3565;30;monthly issuance;Wed, Feb 12, '97
3702;796;1;monthly issuance;Thu, Feb 13, '97
3703;2381;1;monthly issuance;Thu, Feb 13, '97
3704;1430;26;monthly issuance;Thu, Feb 13, '97
3705;2085;25;monthly issuance;Thu, Feb 13, '97
3706;3059;1;monthly issuance;Sat, Feb 15, '97
3707;3959;1;weekly issuance;Sat, Feb 15, '97
3708;1068;52;monthly issuance;Sat, Feb 15, '97
3709;10915;25;weekly issuance;Sat, Feb 15, '97
3710;729;14;monthly issuance;Sat, Feb 15, '97
3711;1141;28;monthly issuance;Sun, Feb 16, '97
3712;1264;1;monthly issuance;Sun, Feb 16, '97
3713;351;50;monthly issuance;Mon, Feb 17, '97
3714;424;12;monthly issuance;Mon, Feb 17, '97
3715;1037;1;monthly issuance;Tue, Feb 18, '97
3716;2656;1;monthly issuance;Tue, Feb 18, '97
3717;5445;72;monthly issuance;Wed, Feb 19, '97
3718;3188;24;monthly issuance;Thu, Feb 20, '97
3719;3236;52;monthly issuance;Thu, Feb 20, '97
3720;2766;31;monthly issuance;Thu, Feb 20, '97
3721;1447;65;monthly issuance;Thu, Feb 20, '97
3722;3331;16;monthly issuance;Thu, Feb 20, '97
3723;4268;77;monthly issuance;Thu, Feb 20, '97
3724;1524;6;monthly issuance;Thu, Feb 20, '97
3725;4746;54;monthly issuance;Fri, Feb 21, '97
3726;3337;58;issuance after transaction;Sat, Feb 22, '97
3727;323;52;monthly issuance;Sun, Feb 23, '97
3728;2016;1;monthly issuance;Sun, Feb 23, '97
3729;226;70;monthly issuance;Sun, Feb 23, '97
3730;5180;54;monthly issuance;Mon, Feb 24, '97
3731;1619;38;monthly issuance;Mon, Feb 24, '97
3732;2661;1;monthly issuance;Tue, Feb 25, '97
3733;1818;54;monthly issuance;Tue, Feb 25, '97
3734;2937;1;monthly issuance;Tue, Feb 25, '97
3735;2194;54;monthly issuance;Tue, Feb 25, '97
3736;1336;5;monthly issuance;Wed, Feb 26, '97
3737;2325;55;monthly issuance;Wed, Feb 26, '97
3738;292;49;monthly issuance;Wed, Feb 26, '97
3739;2797;74;monthly issuance;Wed, Feb 26, '97
3740;1736;74;monthly issuance;Wed, Feb 26, '97
3741;2405;64;monthly issuance;Thu, Feb 27, '97
3742;2415;16;monthly issuance;Thu, Feb 27, '97
3743;3851;1;monthly issuance;Thu, Feb 27, '97
3744;2782;1;monthly issuance;Thu, Feb 27, '97
3745;195;70;monthly issuance;Thu, Feb 27, '97
3746;2380;46;monthly issuance;Thu, Feb 27, '97
3747;1928;70;monthly issuance;Sun, Mar 02, '97
3748;3242;28;monthly issuance;Sun, Mar 02, '97
3749;3541;70;monthly issuance;Sun, Mar 02, '97
3750;3652;36;monthly issuance;Sun, Mar 02, '97
3751;2024;20;monthly issuance;Sun, Mar 02, '97
3752;919;62;monthly issuance;Mon, Mar 03, '97
3753;1096;34;monthly issuance;Mon, Mar 03, '97
3754;1215;65;monthly issuance;Tue, Mar 04, '97
3755;6306;64;monthly issuance;Tue, Mar 04, '97
3756;2089;29;weekly issuance;Wed, Mar 05, '97
3757;850;25;monthly issuance;Fri, Mar 07, '97
3758;1668;62;monthly issuance;Fri, Mar 07, '97
3759;2224;46;issuance after transaction;Sat, Mar 08, '97
3760;3574;72;monthly issuance;Sat, Mar 08, '97
3761;6061;1;monthly issuance;Sat, Mar 08, '97
3762;2270;14;monthly issuance;Sat, Mar 08, '97
3763;214;22;monthly issuance;Sun, Mar 09, '97
3764;3031;51;monthly issuance;Mon, Mar 10, '97
3765;1746;1;monthly issuance;Tue, Mar 11, '97
3766;64;64;monthly issuance;Tue, Mar 11, '97
3767;3842;1;monthly issuance;Wed, Mar 12, '97
3768;3971;75;monthly issuance;Thu, Mar 13, '97
3769;405;55;monthly issuance;Thu, Mar 13, '97
3770;600;46;monthly issuance;Thu, Mar 13, '97
3771;1740;57;monthly issuance;Thu, Mar 13, '97
3772;2672;59;monthly issuance;Fri, Mar 14, '97
3773;114;60;monthly issuance;Fri, Mar 14, '97
3774;2760;10;monthly issuance;Fri, Mar 14, '97
3775;2597;31;monthly issuance;Sun, Mar 16, '97
3776;2908;61;monthly issuance;Sun, Mar 16, '97
3777;191;41;monthly issuance;Mon, Mar 17, '97
3778;2354;7;monthly issuance;Mon, Mar 17, '97
3779;3782;9;weekly issuance;Mon, Mar 17, '97
3780;3328;1;monthly issuance;Mon, Mar 17, '97
3781;3083;66;monthly issuance;Tue, Mar 18, '97
3782;1199;50;monthly issuance;Tue, Mar 18, '97
3783;10652;1;monthly issuance;Tue, Mar 18, '97
3784;2690;66;monthly issuance;Wed, Mar 19, '97
3785;2495;70;monthly issuance;Wed, Mar 19, '97
3786;8505;70;monthly issuance;Thu, Mar 20, '97
3787;304;4;monthly issuance;Thu, Mar 20, '97
3788;8926;1;monthly issuance;Fri, Mar 21, '97
3789;578;28;weekly issuance;Fri, Mar 21, '97
3790;1363;11;monthly issuance;Sun, Mar 23, '97
3791;1165;44;monthly issuance;Sun, Mar 23, '97
3792;85;68;monthly issuance;Sun, Mar 23, '97
3793;749;38;monthly issuance;Sun, Mar 23, '97
3794;8026;36;monthly issuance;Sun, Mar 23, '97
3795;3332;17;monthly issuance;Tue, Mar 25, '97
3796;3739;1;monthly issuance;Tue, Mar 25, '97
3797;1907;1;monthly issuance;Tue, Mar 25, '97
3798;1976;26;monthly issuance;Tue, Mar 25, '97
3799;3658;24;monthly issuance;Tue, Mar 25, '97
3800;3581;66;monthly issuance;Wed, Mar 26, '97
3801;1466;69;weekly issuance;Wed, Mar 26, '97
3802;3176;26;monthly issuance;Wed, Mar 26, '97
3803;1459;12;monthly issuance;Wed, Mar 26, '97
3804;1321;60;monthly issuance;Thu, Mar 27, '97
3805;2966;33;monthly issuance;Thu, Mar 27, '97
3806;157;11;monthly issuance;Fri, Mar 28, '97
3807;2158;38;monthly issuance;Sat, Mar 29, '97
3808;2843;30;monthly issuance;Sat, Mar 29, '97
3809;3266;14;monthly issuance;Sat, Mar 29, '97
3810;2048;76;monthly issuance;Sun, Mar 30, '97
3811;442;54;monthly issuance;Sun, Mar 30, '97
3812;3885;51;monthly issuance;Tue, Apr 01, '97
3813;1863;62;monthly issuance;Tue, Apr 01, '97
3814;9167;56;monthly issuance;Wed, Apr 02, '97
3815;2874;32;monthly issuance;Wed, Apr 02, '97
3816;3695;30;monthly issuance;Wed, Apr 02, '97
3817;10068;1;monthly issuance;Wed, Apr 02, '97
3818;2725;52;monthly issuance;Wed, Apr 02, '97
3819;2899;40;monthly issuance;Thu, Apr 03, '97
3820;144;10;weekly issuance;Thu, Apr 03, '97
3821;1933;35;monthly issuance;Fri, Apr 04, '97
3822;1034;73;monthly issuance;Fri, Apr 04, '97
3823;49;1;monthly issuance;Sun, Apr 06, '97
3824;1594;15;monthly issuance;Sun, Apr 06, '97
3825;1138;41;monthly issuance;Mon, Apr 07, '97
3826;3544;33;monthly issuance;Mon, Apr 07, '97
3827;1636;53;monthly issuance;Tue, Apr 08, '97
3828;10812;16;monthly issuance;Tue, Apr 08, '97
3829;2165;51;monthly issuance;Tue, Apr 08, '97
3830;3460;16;monthly issuance;Tue, Apr 08, '97
3831;4208;1;monthly issuance;Tue, Apr 08, '97
3832;2954;1;monthly issuance;Tue, Apr 08, '97
3833;843;6;monthly issuance;Wed, Apr 09, '97
3834;2901;1;monthly issuance;Wed, Apr 09, '97
3835;1734;37;monthly issuance;Thu, Apr 10, '97
3836;2466;39;monthly issuance;Fri, Apr 11, '97
3837;476;69;monthly issuance;Fri, Apr 11, '97
3838;1407;19;issuance after transaction;Fri, Apr 11, '97
3839;1598;15;monthly issuance;Sat, Apr 12, '97
3840;2166;71;monthly issuance;Sat, Apr 12, '97
3841;1259;72;monthly issuance;Sat, Apr 12, '97
3842;927;69;monthly issuance;Sat, Apr 12, '97
3843;2575;72;monthly issuance;Sun, Apr 13, '97
3844;4467;17;weekly issuance;Sun, Apr 13, '97
3845;1253;5;monthly issuance;Sun, Apr 13, '97
3846;1281;8;monthly issuance;Mon, Apr 14, '97
3847;1915;2;monthly issuance;Mon, Apr 14, '97
3848;3716;1;monthly issuance;Mon, Apr 14, '97
3849;1560;62;monthly issuance;Mon, Apr 14, '97
3850;4725;73;monthly issuance;Mon, Apr 14, '97
3851;1665;73;monthly issuance;Tue, Apr 15, '97
3852;12;21;monthly issuance;Tue, Apr 15, '97
3853;3398;43;monthly issuance;Tue, Apr 15, '97
3854;4475;72;monthly issuance;Wed, Apr 16, '97
3855;2586;57;monthly issuance;Wed, Apr 16, '97
3856;189;76;monthly issuance;Wed, Apr 16, '97
3857;3077;64;monthly issuance;Wed, Apr 16, '97
3858;3634;21;monthly issuance;Wed, Apr 16, '97
3859;3897;13;monthly issuance;Wed, Apr 16, '97
3860;2055;37;monthly issuance;Thu, Apr 17, '97
3861;3012;49;monthly issuance;Fri, Apr 18, '97
3862;1035;73;monthly issuance;Fri, Apr 18, '97
3863;1687;23;monthly issuance;Fri, Apr 18, '97
3864;407;72;weekly issuance;Fri, Apr 18, '97
3865;2744;70;weekly issuance;Sat, Apr 19, '97
3866;3194;11;monthly issuance;Sat, Apr 19, '97
3867;109;53;monthly issuance;Sun, Apr 20, '97
3868;1198;70;monthly issuance;Sun, Apr 20, '97
3869;3830;56;monthly issuance;Sun, Apr 20, '97
3870;3692;70;monthly issuance;Mon, Apr 21, '97
3871;3217;75;issuance after transaction;Wed, Apr 23, '97
3872;453;75;monthly issuance;Thu, Apr 24, '97
3873;2539;24;monthly issuance;Thu, Apr 24, '97
3874;794;63;monthly issuance;Thu, Apr 24, '97
3875;636;75;monthly issuance;Thu, Apr 24, '97
3876;309;14;monthly issuance;Fri, Apr 25, '97
3877;873;73;monthly issuance;Sat, Apr 26, '97
3878;589;1;monthly issuance;Sat, Apr 26, '97
3879;9484;5;monthly issuance;Sat, Apr 26, '97
3880;3052;44;monthly issuance;Sat, Apr 26, '97
3881;10134;22;monthly issuance;Sat, Apr 26, '97
3882;3846;61;monthly issuance;Sun, Apr 27, '97
3883;912;65;monthly issuance;Sun, Apr 27, '97
3884;2080;74;monthly issuance;Sun, Apr 27, '97
3885;2857;19;monthly issuance;Mon, Apr 28, '97
3886;647;1;monthly issuance;Mon, Apr 28, '97
3887;2952;65;monthly issuance;Mon, Apr 28, '97
3888;240;72;monthly issuance;Mon, Apr 28, '97
3889;1693;1;issuance after transaction;Tue, Apr 29, '97
3890;2612;1;monthly issuance;Tue, Apr 29, '97
3891;3104;1;monthly issuance;Tue, Apr 29, '97
3892;1488;25;monthly issuance;Tue, Apr 29, '97
3893;2451;54;monthly issuance;Tue, Apr 29, '97
3894;10257;27;monthly issuance;Thu, May 01, '97
3895;1024;19;monthly issuance;Fri, May 02, '97
3896;2173;64;monthly issuance;Fri, May 02, '97
3897;98;55;monthly issuance;Fri, May 02, '97
3898;3119;33;monthly issuance;Fri, May 02, '97
3899;1230;1;monthly issuance;Sat, May 03, '97
3900;2594;19;issuance after transaction;Sat, May 03, '97
3901;3773;10;monthly issuance;Sun, May 04, '97
3902;3635;10;monthly issuance;Sun, May 04, '97
3903;293;1;monthly issuance;Sun, May 04, '97
3904;1178;41;monthly issuance;Sun, May 04, '97
3905;3988;23;monthly issuance;Sun, May 04, '97
3906;2816;74;monthly issuance;Sun, May 04, '97
3907;722;38;issuance after transaction;Sun, May 04, '97
3908;2184;6;monthly issuance;Wed, May 07, '97
3909;10022;1;monthly issuance;Wed, May 07, '97
3910;1385;53;monthly issuance;Thu, May 08, '97
3911;3506;70;monthly issuance;Thu, May 08, '97
3912;316;62;monthly issuance;Thu, May 08, '97
3913;3711;3;monthly issuance;Thu, May 08, '97
3914;1982;6;monthly issuance;Thu, May 08, '97
3915;2071;35;monthly issuance;Thu, May 08, '97
3916;2800;41;monthly issuance;Thu, May 08, '97
3917;997;54;monthly issuance;Thu, May 08, '97
3918;367;23;monthly issuance;Fri, May 09, '97
3919;2141;21;monthly issuance;Fri, May 09, '97
3920;2127;1;monthly issuance;Fri, May 09, '97
3921;3214;67;monthly issuance;Sat, May 10, '97
3922;250;56;monthly issuance;Sat, May 10, '97
3923;3742;59;monthly issuance;Sun, May 11, '97
3924;3577;74;monthly issuance;Sun, May 11, '97
3925;2448;23;monthly issuance;Sun, May 11, '97
3926;1130;1;monthly issuance;Sun, May 11, '97
3927;2118;42;monthly issuance;Sun, May 11, '97
3928;2005;16;monthly issuance;Sun, May 11, '97
3929;475;3;monthly issuance;Sun, May 11, '97
3930;6922;3;weekly issuance;Mon, May 12, '97
3931;3122;74;monthly issuance;Mon, May 12, '97
3932;282;69;monthly issuance;Mon, May 12, '97
3933;3140;3;monthly issuance;Tue, May 13, '97
3934;3790;1;weekly issuance;Tue, May 13, '97
3935;5164;5;monthly issuance;Tue, May 13, '97
3936;8149;64;issuance after transaction;Wed, May 14, '97
3937;2900;20;monthly issuance;Wed, May 14, '97
3938;383;38;monthly issuance;Thu, May 15, '97
3939;1953;9;weekly issuance;Thu, May 15, '97
3940;3344;70;monthly issuance;Thu, May 15, '97
3941;139;38;weekly issuance;Thu, May 15, '97
3942;1808;28;monthly issuance;Fri, May 16, '97
3943;3299;11;weekly issuance;Fri, May 16, '97
3944;1697;63;monthly issuance;Sat, May 17, '97
3945;2392;1;monthly issuance;Sun, May 18, '97
3946;8713;53;monthly issuance;Sun, May 18, '97
3947;3403;63;monthly issuance;Tue, May 20, '97
3948;1424;32;monthly issuance;Tue, May 20, '97
3949;2366;68;monthly issuance;Tue, May 20, '97
3950;2668;21;monthly issuance;Tue, May 20, '97
3951;2698;49;monthly issuance;Wed, May 21, '97
3952;3872;25;monthly issuance;Wed, May 21, '97
3953;10343;8;monthly issuance;Thu, May 22, '97
3954;2743;51;monthly issuance;Thu, May 22, '97
3955;834;3;monthly issuance;Fri, May 23, '97
3956;1956;63;monthly issuance;Fri, May 23, '97
3957;4729;66;monthly issuance;Fri, May 23, '97
3958;760;1;monthly issuance;Sat, May 24, '97
3959;2324;1;monthly issuance;Sat, May 24, '97
3960;7559;56;monthly issuance;Sat, May 24, '97
3961;9208;29;monthly issuance;Sat, May 24, '97
3962;3163;41;monthly issuance;Sat, May 24, '97
3963;3732;21;monthly issuance;Sun, May 25, '97
3964;1710;74;monthly issuance;Sun, May 25, '97
3965;868;1;monthly issuance;Mon, May 26, '97
3966;534;1;monthly issuance;Mon, May 26, '97
3967;3662;4;monthly issuance;Mon, May 26, '97
3968;11053;46;monthly issuance;Tue, May 27, '97
3969;3172;77;monthly issuance;Tue, May 27, '97
3970;3905;54;issuance after transaction;Wed, May 28, '97
3971;464;43;monthly issuance;Wed, May 28, '97
3972;1574;75;monthly issuance;Wed, May 28, '97
3973;2891;42;monthly issuance;Wed, May 28, '97
3974;2860;54;weekly issuance;Fri, May 30, '97
3975;10679;1;monthly issuance;Fri, May 30, '97
3976;5;15;monthly issuance;Fri, May 30, '97
3977;4130;70;monthly issuance;Sun, Jun 01, '97
3978;4527;9;monthly issuance;Sun, Jun 01, '97
3979;3951;22;monthly issuance;Mon, Jun 02, '97
3980;3700;1;monthly issuance;Tue, Jun 03, '97
3981;2564;36;monthly issuance;Tue, Jun 03, '97
3982;3202;8;monthly issuance;Wed, Jun 04, '97
3983;879;9;monthly issuance;Wed, Jun 04, '97
3984;2404;8;monthly issuance;Thu, Jun 05, '97
3985;1537;54;monthly issuance;Fri, Jun 06, '97
3986;3768;52;monthly issuance;Fri, Jun 06, '97
3987;5944;27;monthly issuance;Fri, Jun 06, '97
3988;9673;76;monthly issuance;Sat, Jun 07, '97
3989;229;1;monthly issuance;Sat, Jun 07, '97
3990;614;25;monthly issuance;Sat, Jun 07, '97
3991;1724;48;monthly issuance;Sat, Jun 07, '97
3992;1185;12;monthly issuance;Sat, Jun 07, '97
3993;349;72;monthly issuance;Sun, Jun 08, '97
3994;682;54;monthly issuance;Sun, Jun 08, '97
3995;291;7;monthly issuance;Sun, Jun 08, '97
3996;3211;72;monthly issuance;Mon, Jun 09, '97
3997;3060;73;monthly issuance;Mon, Jun 09, '97
3998;4471;4;weekly issuance;Mon, Jun 09, '97
3999;2956;15;monthly issuance;Tue, Jun 10, '97
4000;2019;64;monthly issuance;Wed, Jun 11, '97
4001;1491;47;monthly issuance;Wed, Jun 11, '97
4002;3496;42;monthly issuance;Wed, Jun 11, '97
4003;1841;36;monthly issuance;Thu, Jun 12, '97
4004;7180;7;weekly issuance;Thu, Jun 12, '97
4005;5648;59;monthly issuance;Fri, Jun 13, '97
4006;2509;43;monthly issuance;Fri, Jun 13, '97
4007;2878;1;monthly issuance;Sat, Jun 14, '97
4008;1015;1;monthly issuance;Sat, Jun 14, '97
4009;1753;71;monthly issuance;Sat, Jun 14, '97
4010;2372;1;monthly issuance;Sun, Jun 15, '97
4011;6097;29;monthly issuance;Sun, Jun 15, '97
4012;2720;2;weekly issuance;Mon, Jun 16, '97
4013;2006;25;monthly issuance;Mon, Jun 16, '97
4014;3953;1;monthly issuance;Mon, Jun 16, '97
4015;2135;51;monthly issuance;Tue, Jun 17, '97
4016;1551;72;monthly issuance;Wed, Jun 18, '97
4017;1095;54;monthly issuance;Wed, Jun 18, '97
4018;3703;74;monthly issuance;Wed, Jun 18, '97
4019;3719;37;monthly issuance;Thu, Jun 19, '97
4020;2057;1;monthly issuance;Fri, Jun 20, '97
4021;2560;15;monthly issuance;Fri, Jun 20, '97
4022;3986;19;monthly issuance;Fri, Jun 20, '97
4023;4858;67;monthly issuance;Sat, Jun 21, '97
4024;1354;31;monthly issuance;Sat, Jun 21, '97
4025;3262;23;monthly issuance;Sun, Jun 22, '97
4026;3100;65;monthly issuance;Sun, Jun 22, '97
4027;1839;5;monthly issuance;Sun, Jun 22, '97
4028;3996;1;monthly issuance;Sun, Jun 22, '97
4029;622;24;monthly issuance;Sun, Jun 22, '97
4030;2340;14;monthly issuance;Sun, Jun 22, '97
4031;641;40;monthly issuance;Sun, Jun 22, '97
4032;3461;8;monthly issuance;Mon, Jun 23, '97
4033;672;53;monthly issuance;Mon, Jun 23, '97
4034;8645;60;monthly issuance;Mon, Jun 23, '97
4035;438;37;monthly issuance;Mon, Jun 23, '97
4036;2443;46;monthly issuance;Wed, Jun 25, '97
4037;4309;74;weekly issuance;Wed, Jun 25, '97
4038;3075;71;monthly issuance;Wed, Jun 25, '97
